REQUEST_ID,CLOSURE_TYPE,CLOSURE_REASON,ACTIVITY,END_DATE,CE_UO,ROLE,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=Service closure Request with network responsibility,# ACTIVITY=Service closure Request with BO responsibility,# ACTIVITY=Pending Request for Reservation Closure,# ACTIVITY=Pending Liquidation Request,# ACTIVITY=Request completed with account closure,# ACTIVITY=Request created,# ACTIVITY=Authorization Requested,# ACTIVITY=Evaluating Request (NO registered letter),# ACTIVITY=Network Adjustment Requested,# ACTIVITY=Pending Request for acquittance of heirs,# ACTIVITY=Request deleted,# ACTIVITY=Back-Office Adjustment Requested,# ACTIVITY=Evaluating Request (WITH registered letter),# ACTIVITY=Request completed with customer recovery,# ACTIVITY=Pending Request for Network Information,lead_time
20192005786,Bank Recess,1 - Client lost,Request created,1550235593000,00489,APPLICANT,0.0,0.0,50310.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397429.0
20192005786,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1550235622000,missing,APPLICANT,83.0,83.0,50393.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,397429.0
20192005786,Bank Recess,1 - Client lost,Authorization Requested,1550241214000,00530,DIRECTOR,112.0,29.0,50422.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,397429.0
20192005786,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1550508814000,BOC,BACK-OFFICE,5704.0,5592.0,56014.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,397429.0
20192005786,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1550508895000,BOC,BACK-OFFICE,273304.0,267600.0,64414.0,Monday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,397429.0
20192005786,Bank Recess,1 - Client lost,Pending Liquidation Request,1550632939000,BOC,BACK-OFFICE,273385.0,81.0,64495.0,Monday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,397429.0
20192005794,Bank Recess,1 - Client lost,Request created,1550161330000,00201,APPLICANT,0.0,0.0,62494.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471653.0
20192005794,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1550161410000,missing,APPLICANT,36.0,36.0,62530.0,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,471653.0
20192005794,Bank Recess,1 - Client lost,Authorization Requested,1550497164000,00723,DIRECTOR,116.0,80.0,62610.0,Thursday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,471653.0
20192005794,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1550499641000,BOC,BACK-OFFICE,335870.0,335754.0,52764.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,471653.0
20192005794,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1550499773000,BOC,BACK-OFFICE,338347.0,2477.0,55241.0,Monday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,471653.0
20192005794,Bank Recess,1 - Client lost,Pending Liquidation Request,1550632947000,BOC,BACK-OFFICE,338479.0,132.0,55373.0,Monday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,471653.0
20192005804,Bank Recess,1 - Client lost,Request created,1550162328000,00512,APPLICANT,0.0,0.0,63434.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470720.0
20192005804,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1550162389000,missing,APPLICANT,94.0,94.0,63528.0,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,470720.0
20192005804,Bank Recess,1 - Client lost,Authorization Requested,1550162528000,00265,DIRECTOR,155.0,61.0,63589.0,Thursday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,470720.0
20192005804,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1550479992000,BOC,BACK-OFFICE,84639.0,84484.0,61673.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,470720.0
20192005804,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1550480091000,BOC,BACK-OFFICE,317758.0,233119.0,35592.0,Monday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,470720.0
20192005804,Bank Recess,1 - Client lost,Pending Liquidation Request,1550632954000,BOC,BACK-OFFICE,317857.0,99.0,35691.0,Monday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,470720.0
20192005812,Client Recess,8 - Keep other relationships. Different dip,Request created,1550163345000,00420,APPLICANT,0.0,0.0,64505.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729680.0
20192005812,Client Recess,8 - Keep other relationships. Different dip,Evaluating Request (NO registered letter),1550164698000,00270,DIRECTOR,40.0,40.0,64545.0,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,729680.0
20192005812,Client Recess,8 - Keep other relationships. Different dip,Service closure Request with network responsibility,1550165067000,00270,APPLICANT,1684.0,1644.0,66189.0,Thursday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,729680.0
20192005812,Client Recess,8 - Keep other relationships. Different dip,Service closure Request with BO responsibility,1550752202000,BOC,BACK-OFFICE,1762.0,78.0,66267.0,Thursday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,729680.0
20192005812,Client Recess,8 - Keep other relationships. Different dip,Pending Request for Reservation Closure,1550752294000,BOC,BACK-OFFICE,588897.0,587135.0,48602.0,Thursday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,729680.0
20192005812,Client Recess,8 - Keep other relationships. Different dip,Pending Liquidation Request,1550892985000,BOC,BACK-OFFICE,588989.0,92.0,48694.0,Thursday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,729680.0
20192005832,Client Recess,missing,Request created,1550229552000,DT06,APPLICANT,0.0,0.0,32503.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361672.0
20192005832,Client Recess,missing,Service closure Request with BO responsibility,1550229696000,BOC,BACK-OFFICE,11849.0,11849.0,44352.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,361672.0
20192005832,Client Recess,missing,Pending Request for Reservation Closure,1550229833000,BOC,BACK-OFFICE,11993.0,144.0,44496.0,Friday,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,361672.0
20192005832,Client Recess,missing,Pending Liquidation Request,1550546884000,BOC,BACK-OFFICE,12130.0,137.0,44633.0,Friday,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,361672.0
20192005832,Client Recess,missing,Back-Office Adjustment Requested,1550579375000,BOC,BACK-OFFICE,329181.0,317051.0,16084.0,Tuesday,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,361672.0
20192005882,Client Recess,1 - Client lost,Request created,1550221688000,00882,APPLICANT,0.0,0.0,36438.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325297.0
20192005882,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1550221895000,00453,DIRECTOR,50.0,50.0,36488.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,325297.0
20192005882,Client Recess,1 - Client lost,Service closure Request with network responsibility,1550222253000,00453,APPLICANT,388.0,338.0,36826.0,Friday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,325297.0
20192005882,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1550237088000,BOC,BACK-OFFICE,615.0,227.0,37053.0,Friday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,325297.0
20192005882,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1550237251000,BOC,BACK-OFFICE,15450.0,14835.0,51888.0,Friday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,325297.0
20192005882,Client Recess,1 - Client lost,Pending Liquidation Request,1550546935000,BOC,BACK-OFFICE,15613.0,163.0,52051.0,Friday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,325297.0
20192005905,Bank Recess,1 - Client lost,Request created,1550222684000,00010,APPLICANT,0.0,0.0,37389.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410402.0
20192005905,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1550222774000,missing,APPLICANT,95.0,95.0,37484.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,410402.0
20192005905,Bank Recess,1 - Client lost,Authorization Requested,1550229102000,00532,DIRECTOR,185.0,90.0,37574.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,410402.0
20192005905,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1550502760000,BOC,BACK-OFFICE,6513.0,6328.0,43902.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,410402.0
20192005905,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1550502899000,BOC,BACK-OFFICE,280171.0,273658.0,58360.0,Monday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,410402.0
20192005905,Bank Recess,1 - Client lost,Pending Liquidation Request,1550632991000,BOC,BACK-OFFICE,280310.0,139.0,58499.0,Monday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,410402.0
20192005908,Client Recess,1 - Client lost,Request created,1550222721000,00650,APPLICANT,0.0,0.0,37496.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670318.0
20192005908,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1550222880000,00479,DIRECTOR,25.0,25.0,37521.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,670318.0
20192005908,Client Recess,1 - Client lost,Service closure Request with network responsibility,1550222939000,00479,APPLICANT,217.0,192.0,37713.0,Friday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,670318.0
20192005908,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1550753242000,BOC,BACK-OFFICE,243.0,26.0,37739.0,Friday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,670318.0
20192005908,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1550753485000,BOC,BACK-OFFICE,530546.0,530303.0,49642.0,Thursday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,670318.0
20192005908,Client Recess,1 - Client lost,Pending Liquidation Request,1550893014000,BOC,BACK-OFFICE,530789.0,243.0,49885.0,Thursday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,670318.0
20192005933,Bank Recess,1 - Client lost,Request created,1550223549000,00590,APPLICANT,0.0,0.0,38324.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669497.0
20192005933,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1550223564000,missing,APPLICANT,25.0,25.0,38349.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,669497.0
20192005933,Bank Recess,1 - Client lost,Authorization Requested,1550224804000,00571,DIRECTOR,40.0,15.0,38364.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,669497.0
20192005933,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1550760690000,BOC,BACK-OFFICE,1280.0,1240.0,39604.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,669497.0
20192005933,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1550760924000,BOC,BACK-OFFICE,537166.0,535886.0,57090.0,Thursday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,669497.0
20192005933,Bank Recess,1 - Client lost,Pending Liquidation Request,1550893021000,BOC,BACK-OFFICE,537400.0,234.0,57324.0,Thursday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,669497.0
20192005939,Client Recess,1 - Client lost,Request created,1550223977000,00148,APPLICANT,0.0,0.0,38721.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669106.0
20192005939,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1550224212000,00581,DIRECTOR,56.0,56.0,38777.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,669106.0
20192005939,Client Recess,1 - Client lost,Service closure Request with network responsibility,1550234770000,00581,APPLICANT,469.0,413.0,39190.0,Friday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,669106.0
20192005939,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1550751390000,BOC,BACK-OFFICE,10849.0,10380.0,49570.0,Friday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,669106.0
20192005939,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1550751560000,BOC,BACK-OFFICE,527469.0,516620.0,47790.0,Thursday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,669106.0
20192005939,Client Recess,1 - Client lost,Pending Liquidation Request,1550893027000,BOC,BACK-OFFICE,527639.0,170.0,47960.0,Thursday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,669106.0
20192005980,Bank Recess,1 - Client lost,Request created,1551085341000,00304,APPLICANT,0.0,0.0,36081.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
20192005991,Client Recess,missing,Request created,1551266898000,00697,APPLICANT,0.0,0.0,41757.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039941.0
20192005994,Client Recess,missing,Request created,1550227161000,00070,APPLICANT,0.0,0.0,40700.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261.0
20192006002,Client Recess,2 - Keep bank account. Same dip,Request created,1550226213000,00483,APPLICANT,0.0,0.0,40999.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
20192006013,Inheritance,missing,Request created,1550226594000,SB65,APPLICANT,0.0,0.0,41283.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601701.0
20192006013,Inheritance,missing,Service closure Request with network responsibility,1550227832000,missing,APPLICANT,568.0,568.0,41851.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,601701.0
20192006013,Inheritance,missing,Authorization Requested,1550230258000,00325,DIRECTOR,1349.0,781.0,42632.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,601701.0
20192006013,Inheritance,missing,Service closure Request with BO responsibility,1550665843000,BOC,BACK-OFFICE,3775.0,2426.0,45058.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,601701.0
20192006013,Inheritance,missing,Pending Request for Reservation Closure,1550665881000,BOC,BACK-OFFICE,439360.0,435585.0,48643.0,Wednesday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,601701.0
20192006013,Inheritance,missing,Pending Liquidation Request,1550828184000,BOC,BACK-OFFICE,439398.0,38.0,48681.0,Wednesday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,601701.0
20192006019,Bank Recess,1 - Client lost,Request created,1550227062000,00139,APPLICANT,0.0,0.0,41840.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470511.0
20192006019,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1550227078000,missing,APPLICANT,22.0,22.0,41862.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1470511.0
20192006019,Bank Recess,1 - Client lost,Authorization Requested,1551093520000,00439,DIRECTOR,38.0,16.0,41878.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1470511.0
20192006019,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1551373677000,BOC,BACK-OFFICE,866480.0,866442.0,44320.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1470511.0
20192006019,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1551378569000,BOC,BACK-OFFICE,1146637.0,280157.0,65277.0,Thursday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1470511.0
20192006019,Bank Recess,1 - Client lost,Pending Liquidation Request,1551496615000,BOC,BACK-OFFICE,1151529.0,4892.0,70169.0,Thursday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1470511.0
20192006019,Bank Recess,1 - Client lost,Back-Office Adjustment Requested,1551697551000,BOC,BACK-OFFICE,1269575.0,118046.0,15415.0,Saturday,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1470511.0
20192006083,Bank Recess,1 - Client lost,Request created,1550229627000,00372,APPLICANT,0.0,0.0,44403.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403472.0
20192006083,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1550229852000,missing,APPLICANT,24.0,24.0,44427.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,403472.0
20192006083,Bank Recess,1 - Client lost,Authorization Requested,1550230434000,00637,DIRECTOR,249.0,225.0,44652.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,403472.0
20192006083,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1550508718000,BOC,BACK-OFFICE,831.0,582.0,45234.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,403472.0
20192006083,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1550508897000,BOC,BACK-OFFICE,279115.0,278284.0,64318.0,Monday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,403472.0
20192006083,Bank Recess,1 - Client lost,Pending Liquidation Request,1550633075000,BOC,BACK-OFFICE,279294.0,179.0,64497.0,Monday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,403472.0
20192006093,Client Recess,1 - Client lost,Request created,1550231190000,00707,APPLICANT,0.0,0.0,45037.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402846.0
20192006093,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1550235050000,00272,DIRECTOR,953.0,953.0,45990.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,402846.0
20192006093,Client Recess,1 - Client lost,Service closure Request with network responsibility,1550237050000,00272,APPLICANT,6739.0,5786.0,51776.0,Friday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,402846.0
20192006093,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1550504384000,BOC,BACK-OFFICE,271018.0,264279.0,56855.0,Monday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,402846.0
20192006093,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1550504577000,BOC,BACK-OFFICE,274147.0,3129.0,59984.0,Monday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,402846.0
20192006093,Client Recess,1 - Client lost,Pending Liquidation Request,1550633083000,BOC,BACK-OFFICE,274340.0,193.0,60177.0,Monday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,402846.0
20192006119,Client Recess,2 - Keep bank account. Same dip,Request created,1550493083000,00360,APPLICANT,0.0,0.0,48633.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0
20192006121,Client Recess,2 - Keep bank account. Same dip,Request created,1550682183000,00518,APPLICANT,0.0,0.0,43351.0,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21632.0
20192006129,Client Recess,2 - Keep bank account. Same dip,Request created,1550232569000,00640,APPLICANT,0.0,0.0,46388.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315384.0
20192006129,Client Recess,2 - Keep bank account. Same dip,Service closure Request with network responsibility,1550234622000,missing,APPLICANT,981.0,981.0,47369.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,315384.0
20192006129,Client Recess,2 - Keep bank account. Same dip,Authorization Requested,1550234814000,00583,DIRECTOR,3034.0,2053.0,49422.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,315384.0
20192006129,Client Recess,2 - Keep bank account. Same dip,Service closure Request with BO responsibility,1550249930000,BOC,BACK-OFFICE,3226.0,192.0,49614.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,315384.0
20192006129,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1550249973000,BOC,BACK-OFFICE,18342.0,15116.0,64730.0,Friday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,315384.0
20192006129,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1550546972000,BOC,BACK-OFFICE,18385.0,43.0,64773.0,Friday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,315384.0
20192006154,Client Recess,7 - Keep other relationships. Same dip,Request created,1550233214000,00094,APPLICANT,0.0,0.0,47988.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399935.0
20192006154,Client Recess,7 - Keep other relationships. Same dip,Evaluating Request (NO registered letter),1550233338000,00928,DIRECTOR,26.0,26.0,48014.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,399935.0
20192006154,Client Recess,7 - Keep other relationships. Same dip,Service closure Request with network responsibility,1550233651000,00928,APPLICANT,214.0,188.0,48202.0,Friday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,399935.0
20192006154,Client Recess,7 - Keep other relationships. Same dip,Service closure Request with BO responsibility,1550489848000,BOC,BACK-OFFICE,463.0,249.0,48451.0,Friday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,399935.0
20192006154,Client Recess,7 - Keep other relationships. Same dip,Pending Request for Reservation Closure,1550489931000,BOC,BACK-OFFICE,256660.0,256197.0,45448.0,Monday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,399935.0
20192006154,Client Recess,7 - Keep other relationships. Same dip,Pending Liquidation Request,1550633123000,BOC,BACK-OFFICE,256743.0,83.0,45531.0,Monday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,399935.0
20192006163,Client Recess,1 - Client lost,Request created,1550233988000,00570,APPLICANT,0.0,0.0,48466.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659459.0
20192006163,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1550234116000,00340,DIRECTOR,322.0,322.0,48788.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,659459.0
20192006163,Client Recess,1 - Client lost,Service closure Request with network responsibility,1550234422000,00340,APPLICANT,730.0,408.0,49196.0,Friday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,659459.0
20192006163,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1550752731000,BOC,BACK-OFFICE,756.0,26.0,49222.0,Friday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,659459.0
20192006163,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1550752777000,BOC,BACK-OFFICE,519065.0,518309.0,49131.0,Thursday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,659459.0
20192006163,Client Recess,1 - Client lost,Pending Liquidation Request,1550893125000,BOC,BACK-OFFICE,519111.0,46.0,49177.0,Thursday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,659459.0
20192006171,Client Recess,1 - Client lost,Request created,1550234308000,00394,APPLICANT,0.0,0.0,48997.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658935.0
20192006171,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1550235752000,00195,DIRECTOR,111.0,111.0,49108.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,658935.0
20192006171,Client Recess,1 - Client lost,Service closure Request with network responsibility,1550584356000,00195,APPLICANT,2093.0,1982.0,51090.0,Friday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,658935.0
20192006171,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1550750061000,BOC,BACK-OFFICE,350159.0,348066.0,53556.0,Tuesday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,658935.0
20192006171,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1550750123000,BOC,BACK-OFFICE,515864.0,165705.0,46461.0,Thursday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,658935.0
20192006171,Client Recess,1 - Client lost,Pending Liquidation Request,1550893132000,BOC,BACK-OFFICE,515926.0,62.0,46523.0,Thursday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,658935.0
20192006181,Client Recess,1 - Client lost,Request created,1550234895000,00148,APPLICANT,0.0,0.0,49558.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398375.0
20192006181,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1550483743000,00349,DIRECTOR,137.0,137.0,49695.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,398375.0
20192006181,Client Recess,1 - Client lost,Service closure Request with network responsibility,1550484067000,00349,APPLICANT,249274.0,249137.0,39632.0,Monday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,398375.0
20192006181,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1550498604000,BOC,BACK-OFFICE,249309.0,35.0,39667.0,Monday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,398375.0
20192006181,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1550498810000,BOC,BACK-OFFICE,263846.0,14537.0,54204.0,Monday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,398375.0
20192006181,Client Recess,1 - Client lost,Pending Liquidation Request,1550633133000,BOC,BACK-OFFICE,264052.0,206.0,54410.0,Monday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,398375.0
20192006269,Client Recess,1 - Client lost,Request created,1550244405000,00502,APPLICANT,0.0,0.0,59150.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388839.0
20192006269,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1550260569000,00741,DIRECTOR,55.0,55.0,59205.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,388839.0
20192006269,Client Recess,1 - Client lost,Service closure Request with network responsibility,1550477967000,00741,APPLICANT,233598.0,233543.0,33548.0,Monday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,388839.0
20192006269,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1550509818000,BOC,BACK-OFFICE,233617.0,19.0,33567.0,Monday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,388839.0
20192006269,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1550509865000,BOC,BACK-OFFICE,265468.0,31851.0,65418.0,Monday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,388839.0
20192006269,Client Recess,1 - Client lost,Pending Liquidation Request,1550633189000,BOC,BACK-OFFICE,265515.0,47.0,65465.0,Monday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,388839.0
20192006277,Bank Recess,1 - Client lost,Request created,1550244805000,00725,APPLICANT,0.0,0.0,59491.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648490.0
20192006277,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1550244842000,missing,APPLICANT,114.0,114.0,59605.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,648490.0
20192006277,Bank Recess,1 - Client lost,Authorization Requested,1550261274000,00741,DIRECTOR,151.0,37.0,59642.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,648490.0
20192006277,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1550763425000,BOC,BACK-OFFICE,16583.0,16432.0,76074.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,648490.0
20192006277,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1550763575000,BOC,BACK-OFFICE,518734.0,502151.0,59825.0,Thursday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,648490.0
20192006277,Bank Recess,1 - Client lost,Pending Liquidation Request,1550893181000,BOC,BACK-OFFICE,518884.0,150.0,59975.0,Thursday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,648490.0
20192006298,Client Recess,missing,Request created,1550245794000,00079,APPLICANT,0.0,0.0,60580.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334239.0
